"","points.1","points.2"
"B.US.2009.9044_100709_plasma_9.KM354623",97.1946313901723,16.4608851819771
"A6.RU.2006.06_RU_SP_SC1233_VI_5.GU481590",-106.804161175204,-81.0102089000412
"B.US.2019.5111WK26PL12O15.OM203988",112.879830829196,19.0982672859304
"A1D.TZ.2005.0907_v4_c12.HM215261",-79.3506680138566,-71.6714160829701
"B.US.2005.USPI38417EI112y05081pcWG2B28.JN024402",110.321570725239,20.1674898431885
"B.US.2006.700010148_2_D11.KR423069",126.264382410943,3.48061714598854
"B.US.2016.603_Q16_J18.MT191014",97.2495833127626,12.0758312284129
"B.US.2019.5125WK26PL9F1.OM209565",111.318017723688,-8.83119503644666
"B.US.1993.1730i.1.24.MT861214",120.337151232541,15.5173843651855
"B.US.2016.9241_wk2_pl4_F11.MT191079",107.178733639311,9.50809489666454
"01_AE.CN.2009.09LNA008.JX960604",-122.100660638981,-179.242792680593
"B.US.1984.gp120lo_17.MN887621",120.517505365536,14.2036381142322
"B.US.2019.5114WK26PL8J11.OM209467",103.425812971675,5.75760147143895
"B.CA.2004.HDNDRPI034C12.GU562163",127.569130281762,7.46301324896963
"A1CD.TZ.2012.30196v22_env42.OM825447",-78.0782805602948,-48.4872745843183
"C.ZA..221b4b4.GU216807",-176.482017483767,41.5583026396613
"B.CA.1992.CANC5FULL.AY779561",122.340887175985,7.83944631385733
"B.US.2016.9252_W0_9A10_S21.MK115775",108.100998520606,33.7613925823912
"B.US..91C35_D0_3HG_030217Pl4_B10_S2.MH632828",107.667709539019,17.509530762126
"B.US.2007.P020813A11.KM259276",109.012271583924,0.498699762892887
"B.US.1993.1348i.1.40.MT861340",123.447964450293,9.95818202606023
"B.GB.2012.MM55.15.SGS.9.MT795061",129.328784250713,1.11948640966792
"B.US.2009.B.700010040.w169.1197dps.3_T2.JX974268",123.894567373492,3.41113330700377
"C.ZA.2006.CAP256.9mo.8.KF996643",-175.830199974731,66.5053023831265
"A1.TZ.2009.30112v09_02.MN791854",-94.3206751850449,-75.932333604264
"B.GB.2004.MM40.07.SGS.34.MT794960",130.055186676965,15.4399508426943
"B.US.2010.9062_121610_plasma_15.KM354843",118.232344638906,-11.0966803588533
"C.ZA..221b4c3.GU216810",-174.91471272334,29.3489411017726
"C.ZM.2005.ZM388_200388_8.GU329187",-168.079725195427,31.8276674878425
"C.ZM.2010.ZM2006M_30Mar2010_1Y_6_E.MT195227",-169.410958460613,43.9729516251671
"B.AU.1999.P7_TP1_GAG_117.OK533189",119.949260496213,18.2171300060769
"B.US.2006.A2G3218C1.JQ251066",117.380999872332,8.93413712724196
"C.MW.2008.702010293_CH293.w8.e4.KC156338",-170.02894051122,63.1065600127352
"B.US.1992.100155i.24.MH012532",119.58387232672,3.69347921183512
"C.ZA..200b9h1.GU216802",-187.903760501454,37.5782588519797
"A6.RU.2007.07_RU_SP_R526_V_tD1.GU481501",-103.846657192971,-92.5695893377371
"C.MW.2009.4013_Plasma_Visit1_amplicon1.KC186711",-173.901213601365,69.2563781885721
"C.MW.2012.CH1754.3.d0888.ipe021_15.13.MF502187",-167.573107065056,49.2794506613418
"B.US.2016.9244_wk12_4_B3.MW061113",109.841753551711,21.111296041651
"C.ZA.2007.CH0078.w3.e28.KC148964",-159.269511310134,41.7525526091503
"B.US.2015.00834PH298W153HG15BC21P1.MT307619",64.6815701633139,-18.5966223547202
"B.US.1990.WEAUd30_6A11.EU579208",123.430359267139,-10.67135272865
"B.US.2017.2026_EMDRn_19.MW753736",124.980198843082,-16.7010864996905
"B.DE.2016.9253_rebound_S62_F8.MH575560",110.067787123264,18.2110833720793
"01_AE.TH.2014.4584P00r.MT121659",-116.074669318217,-186.525268145374
"B.BE.2016.STAR09_plasma_T4_RH_026.MZ955761",115.366507426607,21.1744187956512
"B.KR.2002.02KMK1118524.ON567867",109.254815514409,-0.993602064428666
"C.ZA.2007.CHV0008380_704010056_2_E7.FJ443723",-169.333835602745,53.5120056192303
"B.US.2000.RHPA_A18.EU576733",114.612315195156,18.3569895454957
"C.MW.1996.C019_C1_3S.HM638898",-174.712654419564,73.6257393660752
"B.US.2005.ES7v2ed6.DQ410114",117.604342451873,16.5915900782647
"B.US.1996.62130_04_B7.EU575495",111.673073628826,6.09508425057798
"B.US.2018.309JL2018P4C9.MK384695",130.661036128379,10.3867295226634
"B.US.2003.04013296_3_TA1.GU330541",120.858708750457,-8.09436764865027
"B.US.2011.F6817_3C6.KU901762",97.8377286035545,2.69897669579945
"B.US.1990.1580m.15.MT861908",123.935777885397,4.05558530060491
"B.US.2019.5104WK272P13.OM209395",105.821896832866,11.999981362218
"B.ES.1989.S61D1.AF256211",126.257819446556,8.2783679895094
"B.JP.1989.33.AB588222",115.329122106365,12.4705818786657
"B.US..603_CD45RAneg_p1_P3_S339.ON663163",95.6646902227499,10.3194515198501
"A1.RW.2008.R269M_175065_7.MT942840",-95.361223399053,-93.050300517502
"B.US.2009.EN1_101603_029.MK164668",125.962357186241,13.9553201156614
".FR.2013.180003_7.OP994706",117.536728116836,8.49766821980321
"B.US.2003.RHGA1581_A15.HQ217448",120.938433779048,13.5366017802755
"17_BF1.PY.2002.PY02_PSP0096.EU581823",-77.2383377439743,-56.6694501673296
"B.US.2016.9241_W0_6C23_S35.MK114722",84.5454228232492,-9.28541401869903
"B.US.2019.5118WK26PL6B3.OM204959",110.908740993605,23.1088281411999
"C.MW.2010.CH0848.3.d0780.15.29.KX217545",-165.479115845189,85.9941696303606
"B.US.2003.VC10014_101603_E3.KJ698256",114.879625535575,17.7693717538346
"C.ZA.2009.707PKE27N1.HM623608",-172.140209266582,51.9512992186162
"B.US.1985.CC1_85_control_W25cl3.JN176514",119.50162325135,7.51886980379721
"B.US.2012.2241PBNV14.OL872744",121.894841666896,-0.602169559175592
"B.US.2007.700010252_A12.HQ908158",123.697187043351,8.05638677430554
"C.ZM.2005.ZM376_200376_6.GU329067",-163.654806335827,46.8200958983319
"C.ZM.2011.ZM1123M_28Jan2011_CP_8_E.MT194553",-164.931212838704,60.7354844951363
"B.US.2016.A09.Q2.45M22F1.MH264325",110.476398404489,-2.60335759332262
"01_AE.TH..3139F5.D14.KJ953155",-129.446246052757,-187.546505723523
"A1.KE.1995.BF520.M6P.I1.KX168087",-107.00743606205,-77.5378871384757
"C.MW.2009.4008_Plasma_Visist1_amplicon11.KC186836",-175.872575433705,56.3741365620923
"C.ZM.2010.ZM634F_30Jun2010_CP_20_E.MT195411",-166.904677620807,57.4351976035025
"B.US.2009.9036_041609_CSF_8.KM354449",53.0971550907779,-25.0079813483451
"B.CN.2008.BJOX041000.e22.KM218180",99.1143615011614,-1.07789812768033
"D.TZ.2000.54_F4_G8.HQ659630",59.5474067949796,-10.8956413056966
"C.MW.2010.3040_CSF_Visit_1_amplicon13.KC187282",-161.432482544011,32.6198919887255
"B.US.2009.1906CDNAPBMC21OCT2009.P8G5.KM082132",112.754185520345,-1.17347484154282
"01_AE.TH..3139F5.H1.KJ953167",-129.98862839841,-184.56183377522
"01_AE.CN.2007.GD070118.JX112826",-109.947727017256,-181.861853307843
"C.MW.2010.3036_Plasma_Visit_1_amplicon3.KC187656",-161.087592368197,57.6325447416174
"01_AE.TH.2010.AE_Env_CR38_Jan10D.JN388226",-113.614813336651,-175.333047479848
"B.US.2005.04013383_0_SC14.GU330675",119.496730312748,16.8835585564791
"01_AE.TH.2005.AA097a12R.JX447857",-129.747387155169,-190.284367515654
"C.ZA.2004.04ZAPS168B1.DQ164121",-165.175566298904,49.2903836281151
"C.MW.2008.CH492_SGA.2G6.KY112357",-157.411062400848,58.9431136050497
"B.US.1999.7766FL21_30_17_EPI.JN786735",118.692719194306,13.9267284774972
"11_cpx.CM.2011.DEURF11CM015.KP109503",-111.200371981232,-84.6519149934719
"B.US.2006.700010148_P_C3.KR423083",123.022706338036,8.48776580382919
"B.US.2019.5111WK26PL12K11.OM203980",113.039167007439,21.5594002741343
"B.US.2016.9246_pre_J5.MH576080",92.1244575875124,1.15958157742119
"B.US.1999.9079_09_B19.EU576259",81.7646535647991,-20.6433782552475
"C.MW.2005.3022_2_C1.KC862699",-161.291999888498,51.9361016842919
"C.MW.2009.4013_CSF_Visit1_amplicon8.KC186708",-170.703484784411,70.9796003970586
"A6.RU.2008.08_RU_SP_H386_V_D3.GU481144",-98.2864538843976,-95.541655015937
"B...CON18D091125d1.MN871236",118.52089805193,8.38641725837111
"B.US.2005.USPI38417EI33y05051pcWG2B6.JN024359",110.618530626816,20.9693035020772
"B.US.2012.1012FL1401355.KX156404",112.491342002959,9.20694593123337
"B.US..603_CD45RAneg_p1_P17_S347.ON663160",98.2957616433854,8.78929797284967
"B.US.2008.9024_010708_plasma_10b.KM354254",111.697325454444,-0.0779282116175377
"B.US.2019.5111WK26PL12C15.OM203960",112.879830829196,19.0982672859304
"B.US.2006.CH0040_3_d0016_ipe032_40_06.MG900070",124.506073552549,-1.41382037113651
"B.US.2019.5114WK2PL12I15.OM209471",99.6381879888127,11.854268859524
"C.MW.2010.CH1754.3.d0014.ipe021_50.MF501257",-173.257134566834,55.162786422829
"A6.RU.2006.06_RU_SP_R392_IV_2F8.GU481420",-108.770659176082,-82.1914114606202
"C.ZM.2003.33M_PL_218.HM036924",-174.582550561535,48.0147529101976
"B.US.1997.1012_11_A13.EU575043",121.390391790955,16.1532162418266
"C.ZA.2005.19157834_3A12.JQ754188",-174.930239118596,79.1692332859848
"01_AE.PH.2016.1012.MH327754",-130.312457152148,-183.496178419261
"01_AE.JP..DR3730.AB253679",-129.839490432417,-191.725467827039
"B.US.2008.CH831_SGA.11S51.KY112539",121.524660463152,-4.64227700890388
"B.US.2004.ES5v1ed1.DQ410087",122.766918364051,11.508334037322
"C.MW.2012.703010505_w208_3.MF352874",-175.771952962582,54.4546181345469
"C.MW.2003.CHV0011338_0682F5.FJ444342",-162.496008209313,67.8095609961977
"01_AE.TH.2012.40134v23_env16.OM826916",-121.709589383947,-149.585129811543
"C.ZA.2006.CAP206_3100_033wpi_0A15.MK205859",-181.382296087123,51.8577259560382
"B.US..B207_TRBC1pos_A16_S208.ON664832",123.957557020127,11.5647565389031
"C.BW.2015.AP139_w0_305.MZ766741",-175.451539876612,62.9989507982229
"B.US.2006.C053112F9.KM259076",117.073313903461,6.12593826144049
"B.TT.1998.TT34P_8H3.EU577300",102.796971872879,5.5810254401189
"B.AU.2000.P3_SCR_GAG_45.OK532779",120.003025317964,3.59669824226002
"B.US.1993.102149m.4.9.MH013074",117.77565841157,21.1640026904383
"B.US.2013.IQA269.PLASMA.SGA10.KR182263",113.223614213153,6.18902162803284
"C.ZA..035b2g4.GU216732",-183.700957005619,46.3343691528915
"C.ZA..X235_Plasma_2.MK791114",-174.423473828741,51.9936804296769
"B.US.1998.1059_08_B41.EU578893",121.228335898277,4.61855799810051
"B.CN.2012.2418133.KX693834",112.554951357438,5.0278312040935
"B.AU.2006.P6_GAG_99.OK533168",101.352648371606,6.3549332856465
"01_AE.TH.2014.Pt15_PreART_45.ON902695",-122.388487734123,-190.397692330478
"B.US.2005.C030913C5.KM258980",98.060874824513,-18.6156519648057
"B.US.2016.613_D_14_2A_16.MH263488",126.377721507795,-0.529816847959936
"B.TT.1999.TT35P_2F2.EU577332",101.122687655977,3.69811899461789
"B.US.2018.116PB41B5.MK169676",116.74709503733,1.00437895713492
"01_AE.TH.2000.3063A10.E23.KJ952682",-125.256716692021,-192.874721316195
"B.US.2010.854849.JQ182948",74.6884850861574,-28.3543130503207
"B.TT.1999.TT35P_11B8.EU577307",101.611144134768,3.77868292189472
"C.MW.2009.4028_Plasma_Visit1_amplicon17.KC186797",-173.289949489851,57.5257875764094
"B.US.2003.04013242_0_C3.GU330478",116.63755242285,7.06761910458839
"C.ZM.2010.ZMN133M_07Apr2010_CP_14_E.MT195472",-164.740043946835,68.6311975956803
"B.BR.2011.2011BRRJNEUT4.KX181894",95.1608054126615,-11.1917747574026
"A6.RU.2011.AHIN1G3.MH604448",-97.760264685898,-89.8348647360545
"B.US.2007.MCST_B19.KC312585",115.323508969697,7.95231475573983
"01_AE.TH.2007.T357545_sga11.HQ690978",-118.994253719146,-172.701745942849
"B.US.2006.502_2437_RH01.JF320592",105.517302230283,26.2802469707536
"B.US.2006.CH40E_B12.EU576397",125.316824431079,-1.99459618212519
"B.US.2006.CH58d85_3B3.FJ495986",112.486286527563,8.03074067741296
"C.ZA.2004.04ZAPS193B1.DQ164109",-175.631419247436,39.9562976666869
"C.BW.2019.V703_2038_260_RE_sga5C3_s.ON891076",-161.716223589,49.6994960789666
"01_AE.TH.2014.40814v01_env06.ON959643",-137.409333122095,-187.21329849422
"B.US.2009.9036_041609_CSF_6.KM354448",51.5327341835518,-25.3921745182259
"B.KR.1993.93LSY214907.KY820481",102.559717161594,5.84698909199058
"C.ZA.2007.CH162.PL.071307.UT.1.KY112077",-177.769683089829,58.2074760427331
"C.ZM.2004.Z205FPB13MAY04ENV6.1.GQ485431",-160.352297055256,43.6305012334581
"C.ZA.2010.CH0152_3_d1297_ipe026_15_16.MG901000",-171.69196807198,34.547919355925
"A1.RW.2008.R1135M_15Feb08_B22.KX983629",-103.748641073448,-89.6348110157238
"B.US.2007.C010612A6.KM258912",113.371274026552,8.33778780253181
"B.US.2001.SMRE_A23.EU578477",107.926304377286,9.8124680336878
"C.MW.1996.C009_C9_3B.HM638718",-161.361415813699,66.9086320908132
"B.US.2016.611_W31_P1_C10.MH263432",104.448904678306,0.404740734703654
"01_AE.CN.2007.BJOX015000.e11.KM217813",-116.651454845279,-183.831193032572
"D.CA.2004.091_D1.GU191361",53.5044865655771,-23.7827500709404
"B.US.1999.AD17_3P_D1.GU331285",120.161238178727,18.4046648310391
"C.ZA.2008.CH0152_3_d0535_ipe026_2_27.MG900889",-175.639503593699,30.5812424551378
"01C.TH.2011.40134v19_env25.OM826067",-157.762631148794,4.91032780162243
